Optimization Iteration:   1471, Training Accuracy:  99.6%, Validation Accuracy:  77.5% 
Optimization Iteration:   1481, Training Accuracy: 100.0%, Validation Accuracy:  77.3% 
Optimization Iteration:   1491, Training Accuracy: 100.0%, Validation Accuracy:  78.5% 
Optimization Iteration:   1501, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:   1511, Training Accuracy: 100.0%, Validation Accuracy:  77.1% 
Optimization Iteration:   1521, Training Accuracy: 100.0%, Validation Accuracy:  79.9% 
Optimization Iteration:   1531, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1541, Training Accuracy:  99.6%, Validation Accuracy:  73.9% 
Optimization Iteration:   1551, Training Accuracy:  98.8%, Validation Accuracy:  77.1% 
Optimization Iteration:   1561, Training Accuracy: 100.0%, Validation Accuracy:  77.1% 
Optimization Iteration:   1571, Training Accuracy: 100.0%, Validation Accuracy:  76.9% 
Optimization Iteration:   1581, Training Accuracy: 100.0%, Validation Accuracy:  76.7% 
Optimization Iteration:   1591, Training Accuracy: 100.0%, Validation Accuracy:  77.9% 
Optimization Iteration:   1601, Training Accuracy: 100.0%, Validation Accuracy:  77.9% 
Optimization Iteration:   1611, Training Accuracy: 100.0%, Validation Accuracy:  78.5% 
Optimization Iteration:   1621, Training Accuracy: 100.0%, Validation Accuracy:  76.9% 
Optimization Iteration:   1631, Training Accuracy: 100.0%, Validation Accuracy:  78.5% 
Optimization Iteration:   1641, Training Accuracy: 100.0%, Validation Accuracy:  74.9% 
Optimization Iteration:   1651, Training Accuracy:  99.6%, Validation Accuracy:  68.3% 
Optimization Iteration:   1661, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
Optimization Iteration:   1671, Training Accuracy: 100.0%, Validation Accuracy:  76.3% 
Optimization Iteration:   1681, Training Accuracy: 100.0%, Validation Accuracy:  78.5% 
Optimization Iteration:   1691, Training Accuracy: 100.0%, Validation Accuracy:  72.7% 
Optimization Iteration:   1701, Training Accuracy: 100.0%, Validation Accuracy:  79.1% 
Optimization Iteration:   1711, Training Accuracy: 100.0%, Validation Accuracy:  79.1% 
Optimization Iteration:   1721, Training Accuracy:  99.6%, Validation Accuracy:  77.9% 
Optimization Iteration:   1731, Training Accuracy: 100.0%, Validation Accuracy:  76.9% 
Optimization Iteration:   1741, Training Accuracy: 100.0%, Validation Accuracy:  78.3% 
Optimization Iteration:   1751, Training Accuracy: 100.0%, Validation Accuracy:  75.9% 
Optimization Iteration:   1761, Training Accuracy: 100.0%, Validation Accuracy:  74.1% 
Optimization Iteration:   1771, Training Accuracy: 100.0%, Validation Accuracy:  78.9% 
Optimization Iteration:   1781, Training Accuracy: 100.0%, Validation Accuracy:  76.7% 
Optimization Iteration:   1791, Training Accuracy: 100.0%, Validation Accuracy:  73.5% 
Optimization Iteration:   1801, Training Accuracy: 100.0%, Validation Accuracy:  77.9% 
Optimization Iteration:   1811, Training Accuracy: 100.0%, Validation Accuracy:  75.7% 
Optimization Iteration:   1821, Training Accuracy:  99.6%, Validation Accuracy:  75.1% 
Optimization Iteration:   1831, Training Accuracy: 100.0%, Validation Accuracy:  78.5% 
Optimization Iteration:   1841, Training Accuracy:  99.6%, Validation Accuracy:  77.1% 
Optimization Iteration:   1851, Training Accuracy:  99.6%, Validation Accuracy:  71.7% 
Optimization Iteration:   1861, Training Accuracy: 100.0%, Validation Accuracy:  74.1% 
Optimization Iteration:   1871, Training Accuracy:  98.8%, Validation Accuracy:  75.9% 
Optimization Iteration:   1881, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:   1891, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
Optimization Iteration:   1901, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1911, Training Accuracy: 100.0%, Validation Accuracy:  72.1% 
Optimization Iteration:   1921, Training Accuracy: 100.0%, Validation Accuracy:  76.7% 
Optimization Iteration:   1931, Training Accuracy: 100.0%, Validation Accuracy:  75.7% 
Optimization Iteration:   1941, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:   1951, Training Accuracy: 100.0%, Validation Accuracy:  77.9% 
Optimization Iteration:   1961, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1971, Training Accuracy: 100.0%, Validation Accuracy:  73.7% 
Optimization Iteration:   1981, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1991, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
