Optimization Iteration:    121, Training Accuracy:  84.8%, Validation Accuracy:  70.1% 
Optimization Iteration:    122, Training Accuracy:  84.8%, Validation Accuracy:  70.5% 
Optimization Iteration:    123, Training Accuracy:  85.5%, Validation Accuracy:  71.7% 
Optimization Iteration:    124, Training Accuracy:  86.3%, Validation Accuracy:  73.5% 
Optimization Iteration:    125, Training Accuracy:  85.9%, Validation Accuracy:  74.5% 
Optimization Iteration:    126, Training Accuracy:  85.2%, Validation Accuracy:  74.3% 
Optimization Iteration:    127, Training Accuracy:  85.9%, Validation Accuracy:  73.3% 
Optimization Iteration:    128, Training Accuracy:  84.8%, Validation Accuracy:  70.9% 
Optimization Iteration:    129, Training Accuracy:  84.8%, Validation Accuracy:  68.1% 
Optimization Iteration:    130, Training Accuracy:  85.2%, Validation Accuracy:  68.5% 
Optimization Iteration:    131, Training Accuracy:  85.5%, Validation Accuracy:  67.7% 
Optimization Iteration:    132, Training Accuracy:  85.5%, Validation Accuracy:  67.9% 
Optimization Iteration:    133, Training Accuracy:  86.7%, Validation Accuracy:  68.9% 
Optimization Iteration:    134, Training Accuracy:  86.3%, Validation Accuracy:  70.7% 
Optimization Iteration:    135, Training Accuracy:  85.9%, Validation Accuracy:  72.7% 
Optimization Iteration:    136, Training Accuracy:  84.4%, Validation Accuracy:  73.5% 
Optimization Iteration:    137, Training Accuracy:  87.1%, Validation Accuracy:  76.0% 
Optimization Iteration:    138, Training Accuracy:  87.9%, Validation Accuracy:  75.2% 
Optimization Iteration:    139, Training Accuracy:  88.7%, Validation Accuracy:  74.3% 
Optimization Iteration:    140, Training Accuracy:  88.7%, Validation Accuracy:  73.9% 
Optimization Iteration:    141, Training Accuracy:  88.7%, Validation Accuracy:  75.2% 
Optimization Iteration:    142, Training Accuracy:  85.2%, Validation Accuracy:  73.3% 
Optimization Iteration:    143, Training Accuracy:  88.3%, Validation Accuracy:  72.3% 
Optimization Iteration:    144, Training Accuracy:  86.3%, Validation Accuracy:  71.9% 
Optimization Iteration:    145, Training Accuracy:  85.9%, Validation Accuracy:  71.7% 
Optimization Iteration:    146, Training Accuracy:  86.7%, Validation Accuracy:  72.3% 
Optimization Iteration:    147, Training Accuracy:  86.3%, Validation Accuracy:  73.1% 
Optimization Iteration:    148, Training Accuracy:  87.9%, Validation Accuracy:  74.5% 
Optimization Iteration:    149, Training Accuracy:  88.7%, Validation Accuracy:  76.6% 
Optimization Iteration:    150, Training Accuracy:  86.3%, Validation Accuracy:  75.2% 
Optimization Iteration:    151, Training Accuracy:  89.5%, Validation Accuracy:  72.7% 
Optimization Iteration:    152, Training Accuracy:  88.3%, Validation Accuracy:  70.1% 
Optimization Iteration:    153, Training Accuracy:  88.7%, Validation Accuracy:  69.1% 
Optimization Iteration:    154, Training Accuracy:  88.7%, Validation Accuracy:  72.5% 
Optimization Iteration:    155, Training Accuracy:  87.5%, Validation Accuracy:  74.7% 
Optimization Iteration:    156, Training Accuracy:  88.7%, Validation Accuracy:  75.8% 
Optimization Iteration:    157, Training Accuracy:  88.3%, Validation Accuracy:  75.8% 
Optimization Iteration:    158, Training Accuracy:  89.1%, Validation Accuracy:  75.4% 
Optimization Iteration:    159, Training Accuracy:  89.1%, Validation Accuracy:  74.1% 
Optimization Iteration:    160, Training Accuracy:  88.7%, Validation Accuracy:  71.5% 
Optimization Iteration:    161, Training Accuracy:  88.3%, Validation Accuracy:  69.5% 
Optimization Iteration:    162, Training Accuracy:  90.2%, Validation Accuracy:  68.1% 
Optimization Iteration:    163, Training Accuracy:  91.8%, Validation Accuracy:  68.1% 
Optimization Iteration:    164, Training Accuracy:  91.8%, Validation Accuracy:  70.1% 
Optimization Iteration:    165, Training Accuracy:  90.6%, Validation Accuracy:  72.9% 
Optimization Iteration:    166, Training Accuracy:  91.4%, Validation Accuracy:  75.4% 
Optimization Iteration:    167, Training Accuracy:  92.2%, Validation Accuracy:  76.6% 
Optimization Iteration:    168, Training Accuracy:  91.4%, Validation Accuracy:  77.6% 
Optimization Iteration:    169, Training Accuracy:  91.4%, Validation Accuracy:  76.8% 
Optimization Iteration:    170, Training Accuracy:  90.2%, Validation Accuracy:  74.7% 
Optimization Iteration:    171, Training Accuracy:  90.6%, Validation Accuracy:  74.3% 
Optimization Iteration:    172, Training Accuracy:  89.5%, Validation Accuracy:  72.7% 
Optimization Iteration:    173, Training Accuracy:  89.5%, Validation Accuracy:  70.1% 
Optimization Iteration:    174, Training Accuracy:  89.8%, Validation Accuracy:  71.1% 
Optimization Iteration:    175, Training Accuracy:  91.0%, Validation Accuracy:  74.1% 
Optimization Iteration:    176, Training Accuracy:  90.6%, Validation Accuracy:  75.2% 
Optimization Iteration:    177, Training Accuracy:  91.0%, Validation Accuracy:  75.4% 
Optimization Iteration:    178, Training Accuracy:  92.2%, Validation Accuracy:  72.5% 
Optimization Iteration:    179, Training Accuracy:  93.0%, Validation Accuracy:  70.1% 
Optimization Iteration:    180, Training Accuracy:  91.4%, Validation Accuracy:  70.3% 
Optimization Iteration:    181, Training Accuracy:  92.6%, Validation Accuracy:  72.9% 
Optimization Iteration:    182, Training Accuracy:  93.8%, Validation Accuracy:  74.3% 
Optimization Iteration:    183, Training Accuracy:  94.9%, Validation Accuracy:  76.2% 
Optimization Iteration:    184, Training Accuracy:  94.9%, Validation Accuracy:  76.2% 
Optimization Iteration:    185, Training Accuracy:  94.9%, Validation Accuracy:  76.2% 
Optimization Iteration:    186, Training Accuracy:  94.1%, Validation Accuracy:  73.9% 
Optimization Iteration:    187, Training Accuracy:  93.8%, Validation Accuracy:  70.5% 
Optimization Iteration:    188, Training Accuracy:  93.4%, Validation Accuracy:  68.1% 
Optimization Iteration:    189, Training Accuracy:  92.6%, Validation Accuracy:  69.1% 
Optimization Iteration:    190, Training Accuracy:  94.9%, Validation Accuracy:  70.5% 
Optimization Iteration:    191, Training Accuracy:  95.3%, Validation Accuracy:  76.2% 
Optimization Iteration:    192, Training Accuracy:  94.9%, Validation Accuracy:  76.4% 
Optimization Iteration:    193, Training Accuracy:  94.5%, Validation Accuracy:  76.4% 
Optimization Iteration:    194, Training Accuracy:  94.9%, Validation Accuracy:  74.9% 
Optimization Iteration:    195, Training Accuracy:  93.0%, Validation Accuracy:  73.9% 
Optimization Iteration:    196, Training Accuracy:  94.1%, Validation Accuracy:  72.7% 
Optimization Iteration:    197, Training Accuracy:  94.1%, Validation Accuracy:  70.1% 
Optimization Iteration:    198, Training Accuracy:  94.9%, Validation Accuracy:  70.1% 
Optimization Iteration:    199, Training Accuracy:  95.3%, Validation Accuracy:  70.9% 
Optimization Iteration:    200, Training Accuracy:  95.7%, Validation Accuracy:  72.3% 
Optimization Iteration:    201, Training Accuracy:  96.5%, Validation Accuracy:  74.1% 
